"","X.1","X","Address","Zip","Date","Event","Price","Beds","Baths","SqrFt","LotSize","Time","DaysOnMarket","RollTimeAv"
"202",11986,14636,"56 Vansant Rd, Newark, DE",19711,2009-11-24,"Sold",260000,3,3,1950,7840,743,291,128.333333333333
"203",6993,8621,"17 Carole Rd, Newark, DE",19713,2009-11-28,"Listed for sale",180000,3,1.5,1600,8712,747,157,169.933333333333
"204",2724,13169,"14 Ethan Allen Ct, Newark, DE",19711,2009-12-01,"Sold",155000,3,1.5,1275,2178,750,45,129.2
"205",12292,22209,"30 Lisa Dr, Newark, DE",19702,2009-12-01,"Sold",197000,3,2.5,1975,2178,750,228,137.133333333333
"206",3325,20035,"31 Victoria Blvd, Newark, DE",19702,2009-12-01,"Sold",165000,2,2.5,1300,2178,750,229,147.466666666667
"207",6570,19015,"124 Richards Ln, Newark, DE",19711,2009-12-02,"Sold",198000,3,2.1,1550,2613,751,220,150.266666666667
"208",8698,21127,"117 Lauren Pl, Newark, DE",19702,2009-12-03,"Sold",190000,3,2,1675,3049,752,102,148
"209",423,17028,"330 Barley Dr, Newark, DE",19702,2009-12-05,"Listed for sale",161500,2,2,975,4791,754,268,169.4
"210",1463,9935,"77 Chaucer Dr, Newark, DE",19713,2009-12-11,"Listed for sale",155000,3,1,1150,9583,760,35,167.8
"211",928,14924,"8 Sailboat Cir, Newark, DE",19702,2009-12-11,"Listed for sale",135900,3,1.5,1100,2613,760,124,165.6
"212",3832,12175,"721 S Harmony Rd, Newark, DE",19713,2009-12-18,"Listed for sale",219900,4,2,1350,10018,767,271,169.6
"213",14910,109,"102 Radcliffe Dr, Newark, DE",19711,2009-12-28,"Sold",249900,4,3,2725,9583,777,44,148.466666666667
"214",10621,22945,"90 Denny Cir, Newark, DE",19702,2010-01-12,"Listed for sale",199999,3,2.5,1800,3049,792,93,173.533333333333
"215",1464,9936,"77 Chaucer Dr, Newark, DE",19713,2010-01-15,"Sold",156000,3,1,1150,9583,795,35,144.533333333333
"216",7438,22063,"254 E Flagstone Dr, Newark, DE",19702,2010-01-27,"Listed for sale",255000,3,2.5,1600,8712,807,82,176
"217",7036,9883,"73 W Stephen Dr, Newark, DE",19713,2010-01-30,"Listed for sale",199900,3,2,1600,10019,810,61,154.2
"218",2402,13909,"29 Curlew Cir, Newark, DE",19702,2010-02-01,"Sold",978500,3,2,1250,3484,812,86,138.6
"219",14718,7201,"428 Preakness Run, Newark, DE",19702,2010-02-05,"Listed for sale",319900,4,2.5,2600,8712,816,237,159.133333333333
"220",9404,20688,"817 Arbern Pl, Newark, DE",19711,2010-02-10,"Listed for sale",249500,3,4,1725,6534,821,85,148.133333333333
"221",2224,19671,"223 Fieldstone Ln, Newark, DE",19702,2010-02-13,"Listed for sale",165000,2,2.5,1225,1742,824,115,145.4
"222",7346,19306,"16 E Shetland Ct, Newark, DE",19711,2010-02-14,"Listed for sale",229000,3,3,1600,3049,825,53,124.4
"223",10103,21512,"17 Paynter St, Bear, DE",19701,2010-02-17,"Listed for sale",191000,3,2.5,1775,2178,828,75,123.666666666667
"224",9909,15251,"98 S Skyward Dr, Newark, DE",19713,2010-02-26,"Listed for sale",2e+05,4,2,1775,9583,837,27,115.133333333333
"225",6853,14657,"6 Cordrey Rd, Newark, DE",19713,2010-03-01,"Sold",107500,3,2,1575,7840,840,157,129.933333333333
"226",7237,14859,"76 S Skyward Dr, Newark, DE",19713,2010-03-05,"Listed for sale",209900,3,2,1600,6534,844,119,120.133333333333
"227",2574,20409,"46 Photinia Dr, Newark, DE",19702,2010-03-07,"Listed for sale",209900,3,2.5,1250,2178,846,166,120.733333333333
"228",4112,20470,"513 Paisley Pl, Newark, DE",19711,2010-03-10,"Listed for sale",259000,3,3,1350,3485,849,121,110.933333333333
"229",11708,10797,"154 Fairway Rd, Newark, DE",19711,2010-03-13,"Listed for sale",235000,4,3,1925,7840,852,187,121.066666666667
"230",7440,22065,"254 E Flagstone Dr, Newark, DE",19702,2010-03-14,"Listed for sale",224900,3,2.5,1600,8712,853,36,115.2
"231",11446,20711,"9 E Galloway Ct, Newark, DE",19711,2010-03-14,"Listed for sale",224900,3,2.5,1875,3049,853,65,101.466666666667
"232",8678,18400,"1 Photinia Dr, Newark, DE",19702,2010-03-20,"Listed for sale",209900,3,3,1675,3920,859,97,101.733333333333
"233",2696,8824,"21 Montvale Rd, Newark, DE",19713,2010-03-20,"Listed for sale",179900,3,1,1275,6969,859,95,102.6
"234",7768,21367,"14 Glennwood Dr, Newark, DE",19702,2010-03-21,"Listed for sale",228000,3,2.5,1625,2178,860,79,103.8
"235",10701,15385,"100 Melodic Dr, Newark, DE",19713,2010-03-25,"Listed for sale",243900,4,3,1825,9583,864,230,103.333333333333
"236",9911,15253,"98 S Skyward Dr, Newark, DE",19713,2010-03-25,"Sold",195000,4,2,1775,9583,864,27,115.2
"237",8443,22959,"92 Versailles Ct, Newark, DE",19702,2010-03-26,"Listed for sale",189900,3,2.5,1650,2613,865,55,101.333333333333
"238",8195,18567,"104 Shinn Cir, Wilmington, DE",19808,2010-03-27,"Listed for sale",295000,3,2.5,1650,3049,866,349,116.933333333333
"239",6336,18884,"119 Cannonball Ln, Newark, DE",19702,2010-03-31,"Listed for sale",195000,2,3,1525,9147,870,112,120.866666666667
"240",6044,21328,"138 Creekmont Ct, Newark, DE",19702,2010-03-31,"Sold",195000,2,2.5,1500,2613,870,257,127.6
"241",5920,10812,"16 Ferncliff Rd, Newark, DE",19711,2010-04-01,"Sold",242000,3,2,1500,6534,871,156,134.066666666667
"242",7038,9885,"73 W Stephen Dr, Newark, DE",19713,2010-04-01,"Sold",185000,3,2,1600,10019,871,61,135.866666666667
"243",12892,26,"10 Barnard St, Newark, DE",19711,2010-04-05,"Sold",122500,4,3,2075,8276,875,163,140.066666666667
"244",217,15814,"133 Melodic Dr, Newark, DE",19713,2010-04-06,"Listed for sale",174900,2,1,925,6969,876,232,131.333333333333
"245",7348,19308,"16 E Shetland Ct, Newark, DE",19711,2010-04-08,"Sold",205000,3,3,1600,3049,878,53,124.2
"246",9894,15130,"9 Pinedale Rd, Newark, DE",19711,2010-04-10,"Listed for sale",229900,4,3,1775,6969,880,373,154.4
"247",11610,19876,"28 Sentry Ln, Newark, DE",19711,2010-04-14,"Sold",230000,4,2,1900,6534,884,155,131.533333333333
"248",929,14925,"8 Sailboat Cir, Newark, DE",19702,2010-04-14,"Sold",125000,3,1.5,1100,2613,884,124,124.6
"249",10623,22947,"90 Denny Cir, Newark, DE",19702,2010-04-15,"Sold",2e+05,3,2.5,1800,3049,885,93,115.533333333333
"250",3299,19629,"22 Victoria Blvd, Newark, DE",19702,2010-04-19,"Listed for sale",189900,3,2,1300,4356,889,255,163.466666666667
"251",7443,22068,"254 E Flagstone Dr, Newark, DE",19702,2010-04-19,"Sold",215000,3,2.5,1600,8712,889,36,103.266666666667
"252",90,18223,"8 Strauss Way, Newark, DE",19702,2010-04-22,"Sold",149900,2,1,783,6000,892,231,111.866666666667
"253",10105,21514,"17 Paynter St, Bear, DE",19701,2010-05-03,"Sold",188000,3,2.5,1775,2178,903,75,113.933333333333
"254",7076,10782,"15 Rockrose Dr, Newark, DE",19711,2010-05-04,"Sold",217000,4,1.5,1600,6969,904,211,125.666666666667
"255",6995,8623,"17 Carole Rd, Newark, DE",19713,2010-05-04,"Sold",180000,3,1.5,1600,8712,904,157,130.4
"256",5762,21241,"129 Galleon Dr, Newark, DE",19702,2010-05-05,"Sold",278000,2,2,1475,5227,905,355,143.6
"257",2030,12868,"12 Queens Way, Newark, DE",19713,2010-05-06,"Sold",1e+05,3,1,1225,7840,906,342,164.6
"258",9407,20691,"817 Arbern Pl, Newark, DE",19711,2010-05-06,"Sold",235000,3,4,1725,6534,906,85,153.133333333333
"259",6937,20640,"8 Hibiscus Dr, Newark, DE",19702,2010-05-14,"Listed for sale",209900,3,2.5,1575,2178,914,192,165.2
"260",11449,20714,"9 E Galloway Ct, Newark, DE",19711,2010-05-18,"Sold",215000,3,2.5,1875,3049,918,65,147.066666666667
"261",8445,22961,"92 Versailles Ct, Newark, DE",19702,2010-05-20,"Sold",189900,3,2.5,1650,2613,920,55,146.666666666667
"262",4425,8318,"12 Croyden Rd, Newark, DE",19702,2010-05-23,"Listed for sale",184900,3,2,1396,10018,923,252,173.933333333333
"263",15310,3546,"20 Robert Oakes Dr, Newark, DE",19713,2010-05-30,"Listed for sale",209000,4,3,3199,10454,930,73,166.333333333333
"264",7770,21369,"14 Glennwood Dr, Newark, DE",19702,2010-06-08,"Sold",218000,3,2.5,1625,2178,939,79,141.066666666667
"265",2226,19673,"223 Fieldstone Ln, Newark, DE",19702,2010-06-08,"Sold",160000,2,2.5,1225,1742,939,115,145.2
"266",7241,14863,"76 S Skyward Dr, Newark, DE",19713,2010-06-08,"Listed for sale",197500,3,2,1600,6534,939,24,165.533333333333
"267",11199,20915,"10 Cutleaf Ct, Newark, DE",19702,2010-06-10,"Listed for sale",279900,3,2,1850,8276,941,153,171.4
"268",2181,19121,"137 Creekside Ct, Newark, DE",19702,2010-06-12,"Listed for sale",169900,2,1.5,1225,2178,943,171,176.333333333333
"269",2699,8827,"21 Montvale Rd, Newark, DE",19713,2010-06-15,"Listed for sale",179000,3,1,1275,6969,946,8,170.533333333333
"270",2701,8829,"21 Montvale Rd, Newark, DE",19713,2010-06-23,"Sold",172000,3,1,1275,6969,954,8,135.4
"271",8679,18401,"1 Photinia Dr, Newark, DE",19702,2010-06-25,"Sold",203500,3,3,1675,3920,956,97,133.6
"272",9310,16894,"310 Chickory Way, Newark, DE",19711,2010-06-26,"Listed for sale",253000,3,3,1725,3049,957,170,176.6
"273",3116,11196,"227 Ellsworth Dr, Newark, DE",19711,2010-06-30,"Listed for sale",159900,3,1.5,1300,9147,961,50,164.6
"274",6002,19852,"27 Concord Dr, Newark, DE",19702,2010-06-30,"Listed for sale",220000,3,1.1,1500,8712,961,61,165
"275",7132,13003,"128 Sonant Dr, Newark, DE",19713,2010-07-01,"Sold",185000,3,2,1600,10018,962,250,144.066666666667
"276",7243,14865,"76 S Skyward Dr, Newark, DE",19713,2010-07-02,"Sold",187000,3,2,1600,6534,963,24,143.266666666667
"277",4115,20473,"513 Paisley Pl, Newark, DE",19711,2010-07-09,"Sold",244000,3,3,1350,3485,970,121,135.933333333333
"278",7622,17875,"6 E Green Valley Cir, Newark, DE",19711,2010-07-09,"Listed for sale",224900,3,3,1625,3484,970,54,145.333333333333
"279",5341,17424,"42 Three Rivers Dr, Newark, DE",19702,2010-07-16,"Listed for sale",189950,3,2.5,1450,5662,977,95,144.2
"280",1256,11823,"515 Banyan Rd, Newark, DE",19713,2010-07-16,"Listed for sale",190000,3,1,1125,8712,977,126,137.133333333333
"281",12697,437,"13 E Stephen Dr, Newark, DE",19713,2010-07-18,"Listed for sale",130000,3,2,2032,10018,979,362,136.4
"282",6340,18888,"119 Cannonball Ln, Newark, DE",19702,2010-07-21,"Sold",184900,2,3,1525,9147,982,112,138.4
"283",5928,11559,"40 Argyle Rd, Newark, DE",19713,2010-07-23,"Sold",162000,3,1.5,1500,8712,984,358,148.2
"284",9772,22513,"441 Preakness Run, Newark, DE",19702,2010-07-26,"Listed for sale",314900,4,2.5,1768,10019,987,100,126.066666666667
"285",15312,3548,"20 Robert Oakes Dr, Newark, DE",19713,2010-08-11,"Sold",209000,4,3,3199,10454,1003,73,142.6
"286",3118,11198,"227 Ellsworth Dr, Newark, DE",19711,2010-08-19,"Sold",156000,3,1.5,1300,9147,1011,50,122.266666666667
"287",4225,12505,"102 Hopkins Ct, Newark, DE",19713,2010-08-20,"Listed for sale",119900,3,1.5,1375,6098,1012,5,113.6
"288",2578,20413,"46 Photinia Dr, Newark, DE",19702,2010-08-20,"Sold",197000,3,2.5,1250,2178,1012,166,110.533333333333
"289",4226,12506,"102 Hopkins Ct, Newark, DE",19713,2010-08-25,"Sold",985220,3,1.5,1375,6098,1017,5,105.2
"290",10705,15389,"100 Melodic Dr, Newark, DE",19713,2010-08-26,"Listed for sale",219000,4,3,1825,9583,1018,76,101.866666666667
"291",6004,19854,"27 Concord Dr, Newark, DE",19702,2010-08-30,"Sold",215000,3,1.1,1500,8712,1022,61,104.933333333333
"292",427,17032,"330 Barley Dr, Newark, DE",19702,2010-08-30,"Sold",158900,2,2,975,4791,1022,268,119.133333333333
"293",7624,17877,"6 E Green Valley Cir, Newark, DE",19711,2010-09-01,"Sold",111000,3,3,1625,3484,1024,54,117.466666666667
"294",8233,19132,"14 Chambord Dr, Newark, DE",19702,2010-09-02,"Listed for sale",185000,3,3,1650,4791,1025,196,110.066666666667
"295",4945,11111,"214 Catalina Dr, Newark, DE",19711,2010-09-04,"Listed for sale",180000,3,1,1425,9147,1027,79,113.733333333333
"296",3837,12180,"721 S Harmony Rd, Newark, DE",19713,2010-09-15,"Sold",207500,4,2,1350,10018,1038,271,127.866666666667
"297",11709,10798,"154 Fairway Rd, Newark, DE",19711,2010-09-16,"Sold",229000,4,3,1925,7840,1039,187,139.8
"298",9190,22936,"9 E Christina Pl, Newark, DE",19702,2010-09-18,"Listed for sale",201000,3,3,1700,1742,1041,234,119.133333333333
"299",14721,7204,"428 Preakness Run, Newark, DE",19702,2010-09-30,"Sold",287000,4,2.5,2600,8712,1053,237,149.133333333333
"300",1836,16237,"2 Von Steuben Ct, Newark, DE",19702,2010-10-09,"Listed for sale",134900,2,3,1200,5227,1062,293,127.266666666667
"301",5344,17427,"42 Three Rivers Dr, Newark, DE",19702,2010-10-19,"Sold",174900,3,2.5,1450,5662,1072,95,138.8
"302",13705,5101,"7 Homer Ct, Wilmington, DE",19808,2010-10-21,"Listed for sale",321000,3,4,2225,9147,1074,131,135.466666666667
"303",1084,8584,"16 Metten Rd, Newark, DE",19713,2010-11-03,"Sold",182000,3,1,1125,6969,1087,368,161.733333333333
"304",9774,22515,"441 Preakness Run, Newark, DE",19702,2010-11-03,"Sold",314900,4,2.5,1768,10019,1087,100,160.333333333333
"305",11201,20917,"10 Cutleaf Ct, Newark, DE",19702,2010-11-10,"Sold",248000,3,2,1850,8276,1094,153,163.066666666667
"306",10708,15392,"100 Melodic Dr, Newark, DE",19713,2010-11-10,"Sold",220000,4,3,1825,9583,1094,76,144.266666666667
"307",120,15282,"1 Defoe Cir, Newark, DE",19702,2010-11-16,"Sold",146776,2,1,810,6969,1100,388,165.266666666667
"308",9431,21106,"115 Richards Ln, Newark, DE",19711,2010-11-19,"Listed for sale",194900,3,2.5,1725,3920,1103,96,130.533333333333
"309",1259,11826,"515 Banyan Rd, Newark, DE",19713,2010-11-19,"Sold",180000,3,1,1125,8712,1103,126,170.333333333333
"310",4947,11113,"214 Catalina Dr, Newark, DE",19711,2010-11-22,"Sold",172000,3,1,1425,9147,1106,79,164.533333333333
"311",6939,20642,"8 Hibiscus Dr, Newark, DE",19702,2010-11-22,"Sold",199500,3,2.5,1575,2178,1106,192,177
"312",223,15820,"133 Melodic Dr, Newark, DE",19713,2010-11-24,"Sold",154000,2,1,925,6969,1108,232,188.4
"313",2184,19124,"137 Creekside Ct, Newark, DE",19702,2010-11-30,"Sold",725000,2,1.5,1225,2178,1114,171,181.933333333333
"314",5017,14066,"31 Upland Ct, Newark, DE",19713,2010-12-04,"Listed for sale",179900,3,2,1425,8712,1118,151,137.266666666667
"315",3773,10346,"11 Millbrook Rd, Newark, DE",19713,2010-12-09,"Listed for sale",175000,3,2,1350,7840,1123,70,137.866666666667
"316",9315,16899,"310 Chickory Way, Newark, DE",19711,2010-12-13,"Sold",210000,3,3,1725,3049,1127,170,189.666666666667
"317",3308,19638,"22 Victoria Blvd, Newark, DE",19702,2010-12-30,"Sold",172500,3,2,1300,4356,1144,255,188.6
"318",12610,3336,"160 Hawk Dr, Newark, DE",19702,2011-01-16,"Listed for sale",159900,3,1.5,2025,2178,1161,72,139.066666666667
"319",7731,20782,"912 8th St, Newark, DE",19711,2011-01-20,"Listed for sale",196500,3,2.5,1625,3049,1165,103,139.6
"320",4467,9004,"24 Kenmar Dr, Newark, DE",19713,2011-01-26,"Listed for sale",159900,3,2,1400,7405,1171,238,147.066666666667
"321",4429,8322,"12 Croyden Rd, Newark, DE",19702,2011-01-30,"Sold",160000,3,2,1396,10018,1175,252,192.933333333333
"322",14051,3601,"207 E Flagstone Dr, Newark, DE",19702,2011-02-04,"Listed for sale",289900,4,2.1,2325,7405,1180,395,149.266666666667
"323",2926,21053,"11 W Kyla Marie Dr, Newark, DE",19702,2011-02-16,"Listed for sale",185100,3,2.5,1275,3484,1192,230,157.933333333333
"324",3775,10348,"11 Millbrook Rd, Newark, DE",19713,2011-02-17,"Sold",177000,3,2,1350,7840,1193,70,181.8
"325",9433,21108,"115 Richards Ln, Newark, DE",19711,2011-02-23,"Sold",194900,3,2.5,1725,3920,1199,96,181.866666666667
"326",11134,15708,"120 Fox Dr, Newark, DE",19713,2011-02-25,"Listed for sale",229999,4,3,1850,7405,1201,187,170.066666666667
"327",13709,5105,"7 Homer Ct, Wilmington, DE",19808,2011-03-01,"Sold",280000,3,4,2225,9147,1205,131,166.066666666667
"328",8206,18578,"104 Shinn Cir, Wilmington, DE",19808,2011-03-11,"Sold",246000,3,2.5,1650,3049,1215,349,182.666666666667
"329",8238,19137,"14 Chambord Dr, Newark, DE",19702,2011-03-17,"Sold",172500,3,3,1650,4791,1221,196,185.533333333333
"330",11648,22332,"343 Shannonbridge Dr, Hockessin, DE",19707,2011-03-25,"Listed for sale",269900,2,2,1900,2613,1229,69,169.6
"331",12612,3338,"160 Hawk Dr, Newark, DE",19702,2011-03-29,"Sold",153000,3,1.5,2025,2178,1233,72,185.266666666667
"332",6050,22111,"27 Glennwood Dr, Newark, DE",19702,2011-03-30,"Listed for sale",204900,3,3,1500,2613,1234,385,182.2
"333",8850,12891,"12 Windy Ct, Newark, DE",19713,2011-04-17,"Listed for sale",159900,3,1.5,1700,10018,1252,205,190.6
"334",9897,15133,"9 Pinedale Rd, Newark, DE",19711,2011-04-18,"Sold",2e+05,4,3,1775,6969,1253,373,184.266666666667
"335",7734,20785,"912 8th St, Newark, DE",19711,2011-05-03,"Sold",188500,3,2.5,1625,3049,1268,103,182.733333333333
"336",5020,14069,"31 Upland Ct, Newark, DE",19713,2011-05-04,"Sold",650000,3,2,1425,8712,1269,151,187.533333333333
"337",13623,128,"103 Pike Creek Rd, Newark, DE",19711,2011-05-10,"Listed for sale",174900,5,3,2225,6969,1275,171,186.4
"338",9193,22939,"9 E Christina Pl, Newark, DE",19702,2011-05-10,"Sold",190000,3,3,1700,1742,1275,234,190.333333333333
"339",11093,13041,"1301 Yellowstone Dr, Newark, DE",19713,2011-05-26,"Listed for sale",209900,3,2,1850,7840,1291,95,173.2
"340",5004,14012,"3 Newland Ct, Newark, DE",19713,2011-05-27,"Listed for sale",214798,3,1.5,1425,8712,1292,266,182.2
"341",3886,13056,"1303 Flanders Way, Newark, DE",19702,2011-05-28,"Listed for sale",150000,3,2.5,1350,2613,1293,368,200.333333333333
"342",7905,11144,"216 S Dillwyn Rd, Newark, DE",19711,2011-05-28,"Listed for sale",199999,3,2,1650,6534,1293,261,207.666666666667
"343",3065,10055,"9 Meadow Ln, Newark, DE",19713,2011-06-01,"Listed for sale",109500,3,1,1300,6969,1297,167,214.133333333333
"344",11650,22334,"343 Shannonbridge Dr, Hockessin, DE",19707,2011-06-02,"Sold",264900,2,2,1900,2613,1298,69,179.466666666667
"345",12278,21635,"199 Darling St, Newark, DE",19702,2011-06-07,"Listed for sale",169900,3,3,1975,3049,1303,77,214.466666666667
"346",15735,7232,"43 Montague Rd, Newark, DE",19713,2011-06-18,"Listed for sale",418000,5,5,5550,15246,1314,97,214.066666666667
"347",11875,14360,"42 Stature Dr, Newark, DE",19713,2011-06-28,"Listed for sale",235000,4,2,1932,7405,1324,156,208.6
"348",6378,8429,"14 Davies Rd, Newark, DE",19713,2011-07-01,"Listed for sale",195000,3,1.5,1550,7405,1327,123,190.466666666667
"349",14789,6064,"18 Fall Brooke Rd, Newark, DE",19711,2011-07-01,"Listed for sale",344900,2,3,2650,4356,1327,108,182.333333333333
"350",7830,9046,"2421 Old County Rd, Newark, DE",19702,2011-07-01,"Listed for sale",250000,4,2.5,1650,10454,1327,76,174.933333333333
"351",14054,3604,"207 E Flagstone Dr, Newark, DE",19702,2011-07-02,"Listed for sale",279900,4,2.1,2325,7405,1328,247,186.8
"352",4239,12606,"109 Colfax Rd, Newark, DE",19713,2011-07-08,"Listed for sale",179900,3,1,1375,8276,1334,138,170.333333333333
"353",11346,15081,"9 Aronimink Dr, Newark, DE",19711,2011-07-12,"Listed for sale",264900,4,2.5,1875,10454,1338,80,162
"354",12698,438,"13 E Stephen Dr, Newark, DE",19713,2011-07-15,"Sold",6e+05,3,2,2032,10018,1341,362,192.2
"355",1225,10900,"178 Brookside Blvd, Newark, DE",19713,2011-07-28,"Listed for sale",189000,3,1,1125,9583,1354,166,161.666666666667
"356",1840,16241,"2 Von Steuben Ct, Newark, DE",19702,2011-07-29,"Sold",115000,2,3,1200,5227,1355,293,200.4
"357",4471,9008,"24 Kenmar Dr, Newark, DE",19713,2011-07-29,"Listed for sale",139900,3,2,1400,7405,1355,54,158.933333333333
"358",12772,3011,"120 Fantasia Dr, Newark, DE",19713,2011-08-10,"Listed for sale",199900,4,2,2050,9147,1367,173,152.733333333333
"359",12281,21638,"199 Darling St, Newark, DE",19702,2011-08-23,"Sold",157000,3,3,1975,3049,1380,77,188.533333333333
"360",11096,13044,"1301 Yellowstone Dr, Newark, DE",19713,2011-08-29,"Sold",185000,3,2,1850,7840,1386,95,178.066666666667
"361",135,11647,"423 Tamara Cir, Newark, DE",19711,2011-08-30,"Listed for sale",189999,3,2.5,875,9147,1387,216,142.6
"362",11136,15710,"120 Fox Dr, Newark, DE",19713,2011-08-31,"Sold",177000,4,3,1850,7405,1388,187,185.866666666667
"363",7832,9048,"2421 Old County Rd, Newark, DE",19702,2011-09-15,"Sold",240000,4,2.5,1650,10454,1403,76,184.533333333333
"364",4473,9010,"24 Kenmar Dr, Newark, DE",19713,2011-09-21,"Sold",130000,3,2,1400,7405,1409,54,179.4
"365",15646,7882,"7 Lynam Lookout Dr, Newark, DE",19702,2011-09-22,"Listed for sale",429900,5,3,3850,8712,1410,278,143.733333333333
"366",13475,5882,"134 Galleon Dr, Newark, DE",19702,2011-09-23,"Listed for sale",399000,3,3,2175,6098,1411,181,144.666666666667
"367",15737,7234,"43 Montague Rd, Newark, DE",19713,2011-09-23,"Sold",410000,5,5,5550,15246,1411,97,162.6
"368",1861,17096,"36 Garvey Ln, Newark, DE",19702,2011-09-30,"Listed for sale",165000,3,2,1200,6534,1418,130,148.2
"369",11347,15082,"9 Aronimink Dr, Newark, DE",19711,2011-09-30,"Sold",256900,4,2.5,1875,10454,1418,80,154.866666666667
"370",2943,21070,"11 W Kyla Marie Dr, Newark, DE",19702,2011-10-04,"Sold",155000,3,2.5,1275,3484,1422,230,165.4
"371",8112,16574,"26 E Green Valley Cir, Newark, DE",19711,2011-10-05,"Listed for sale",185000,3,2.5,1650,2613,1423,177,153.533333333333
"372",3070,10060,"9 Meadow Ln, Newark, DE",19713,2011-10-08,"Listed for sale",949000,3,1,1300,6969,1426,38,145.666666666667
"373",4206,10072,"90 Chaucer Dr, Newark, DE",19713,2011-10-12,"Listed for sale",124900,3,1,1375,9583,1430,51,140.866666666667
"374",9865,14093,"32 Tysons Ford Rd, Newark, DE",19711,2011-10-14,"Listed for sale",229900,3,1.5,1775,6969,1432,193,146.533333333333
"375",14792,6067,"18 Fall Brooke Rd, Newark, DE",19711,2011-10-17,"Sold",295000,2,3,2650,4356,1435,108,147.733333333333
"376",10324,18450,"1004 Ridgewood Ct, Newark, DE",19711,2011-10-20,"Listed for sale",229900,3,1.5,1800,2613,1438,308,162
"377",13627,132,"103 Pike Creek Rd, Newark, DE",19711,2011-10-28,"Sold",103000,5,3,2225,6969,1446,171,152.266666666667
"378",6381,8432,"14 Davies Rd, Newark, DE",19713,2011-11-01,"Sold",194000,3,1.5,1550,7405,1450,123,150.4
