,Address,Zip,Date,Event,Price,Beds,Baths,SqrFt,LotSize
4366,"37 Helios Ct, Newark, DE",19711,7/24/17,Listed for sale,234900,4,3,2075,NA
4367,"37 Helios Ct, Newark, DE",19711,8/12/17,Pending sale,234900,4,3,2075,NA
4368,"37 Helios Ct, Newark, DE",19711,9/29/17,Sold,234900,4,3,2075,NA
4515,"404 W Hanna Dr, Newark, DE",19702,4/11/17,Listed for sale,244900,4,2.5,2075,7840
4516,"404 W Hanna Dr, Newark, DE",19702,5/9/17,Listing removed,244900,4,2.5,2075,7840
4517,"404 W Hanna Dr, Newark, DE",19702,6/27/17,Sold,240000,4,2.5,2075,7840
5267,"8 Top View Ct, Newark, DE",19702,5/9/17,Back on market,110000,4,2.5,2075,7840
5268,"8 Top View Ct, Newark, DE",19702,5/19/17,Listing removed,110000,4,2.5,2075,7840
5269,"8 Top View Ct, Newark, DE",19702,9/15/17,Sold,110000,4,2.5,2075,7840
5270,"8 Top View Ct, Newark, DE",19702,9/6/18,Listed for sale,299500,4,2.5,2075,7840
5271,"8 Top View Ct, Newark, DE",19702,9/17/18,Price change,289900,4,2.5,2075,7840
5272,"8 Top View Ct, Newark, DE",19702,10/25/18,Listing removed,289900,4,2.5,2075,7840
5273,"8 Top View Ct, Newark, DE",19702,10/29/18,Sold,275900,4,2.5,2075,7840
5438,"1 Paynter St, Bear, DE",19701,4/17/17,Listed for sale,159900,3,2.5,2075,5227
5439,"1 Paynter St, Bear, DE",19701,4/20/17,Listing removed,159900,3,2.5,2075,5227
5440,"1 Paynter St, Bear, DE",19701,4/20/17,Pending sale,159900,3,2.5,2075,5227
5441,"1 Paynter St, Bear, DE",19701,5/12/17,Sold,159900,3,2.5,2075,5227
5442,"1 Paynter St, Bear, DE",19701,6/21/17,Listing removed,140000,3,2.5,2075,5227
5845,"13 Buttonwood Ct, Newark, DE",19702,9/26/18,Listed for sale,279900,4,3,2075,9583
5846,"13 Buttonwood Ct, Newark, DE",19702,10/31/18,Pending sale,279900,4,3,2075,9583
5847,"13 Buttonwood Ct, Newark, DE",19702,11/1/18,Sold,279900,4,3,2075,9583
5865,"1303 Bull Finch Ct, Newark, DE",19702,6/4/07,Sold,110700,3,2,2075,NA
5866,"1303 Bull Finch Ct, Newark, DE",19702,10/19/16,Listed for sale,219900,3,2,2075,NA
5867,"1303 Bull Finch Ct, Newark, DE",19702,10/25/16,Listing removed,219900,3,2,2075,NA
5868,"1303 Bull Finch Ct, Newark, DE",19702,12/9/16,Sold,215000,3,2,2075,NA
5869,"1303 Bull Finch Ct, Newark, DE",19702,11/1/18,Listed for sale,245000,3,2,2075,NA
5870,"1303 Bull Finch Ct, Newark, DE",19702,11/17/18,Pending sale,255250,3,2,2075,NA
5871,"1303 Bull Finch Ct, Newark, DE",19702,12/5/18,Listing removed,255250,3,2,2075,NA
5894,"14 Buttonwood Ct, Newark, DE",19702,1/23/06,Sold,379900,4,2.5,2075,8276
5895,"14 Buttonwood Ct, Newark, DE",19702,2/7/12,Listed for sale,249000,4,2.5,2075,8276
5896,"14 Buttonwood Ct, Newark, DE",19702,2/23/12,Pending sale,249000,4,2.5,2075,8276
5897,"14 Buttonwood Ct, Newark, DE",19702,4/12/12,Pending sale,249000,4,2.5,2075,8276
5898,"14 Buttonwood Ct, Newark, DE",19702,6/23/12,Pending sale,249000,4,2.5,2075,8276
5899,"14 Buttonwood Ct, Newark, DE",19702,7/4/12,Back on market,249000,4,2.5,2075,8276
5900,"14 Buttonwood Ct, Newark, DE",19702,1/26/13,Listing removed,249000,4,2.5,2075,8276
5901,"14 Buttonwood Ct, Newark, DE",19702,1/17/14,Listed for sale,199900,4,2.5,2075,8276
5902,"14 Buttonwood Ct, Newark, DE",19702,1/27/14,Listing removed,199900,4,2.5,2075,8276
5903,"14 Buttonwood Ct, Newark, DE",19702,4/6/14,Listed for sale,243000,4,2.5,2075,8276
5904,"14 Buttonwood Ct, Newark, DE",19702,7/28/14,Price change,175000,4,2.5,2075,8276
5905,"14 Buttonwood Ct, Newark, DE",19702,9/1/14,Listing removed,175000,4,2.5,2075,8276
5906,"14 Buttonwood Ct, Newark, DE",19702,9/25/15,Listed for sale,175000,4,2.5,2075,8276
5907,"14 Buttonwood Ct, Newark, DE",19702,10/23/15,Listing removed,175000,4,2.5,2075,8276
5908,"14 Buttonwood Ct, Newark, DE",19702,3/10/17,Sold,190000,4,2.5,2075,8276
5909,"14 Buttonwood Ct, Newark, DE",19702,5/24/17,Listed for sale,195100,4,2.5,2075,8276
5910,"14 Buttonwood Ct, Newark, DE",19702,6/2/17,Listing removed,195100,4,2.5,2075,8276
5911,"14 Buttonwood Ct, Newark, DE",19702,11/2/17,Sold,185000,4,2.5,2075,8276
5912,"14 Buttonwood Ct, Newark, DE",19702,12/21/17,Sold,193624,4,2.5,2075,8276
6818,"356 Matthew Flocco Dr, Newark, DE",19713,5/15/01,Sold,350000,4,2.5,2075,6969
6819,"356 Matthew Flocco Dr, Newark, DE",19713,8/12/02,Sold,5.00E+05,4,2.5,2075,6969
6820,"356 Matthew Flocco Dr, Newark, DE",19713,5/13/03,Sold,205910,4,2.5,2075,6969
6821,"356 Matthew Flocco Dr, Newark, DE",19713,8/1/16,Sold,290000,4,2.5,2075,6969
7087,"408 S Barrington Ct, Newark, DE",19702,8/18/17,Listed for sale,314900,4,2.5,2075,9583
7088,"408 S Barrington Ct, Newark, DE",19702,9/5/17,Listing removed,314900,4,2.5,2075,9583
7089,"408 S Barrington Ct, Newark, DE",19702,9/5/17,Pending sale,314900,4,2.5,2075,9583
7090,"408 S Barrington Ct, Newark, DE",19702,10/13/17,Sold,309000,4,2.5,2075,9583
7127,"418 S Barrington Ct, Newark, DE",19702,6/4/11,Listed for sale,299900,4,3,2075,9148
7128,"418 S Barrington Ct, Newark, DE",19702,7/17/11,Price change,294900,4,3,2075,9148
7129,"418 S Barrington Ct, Newark, DE",19702,9/9/11,Price change,289900,4,3,2075,9148
7130,"418 S Barrington Ct, Newark, DE",19702,10/12/11,Listing removed,289900,4,3,2075,9148
7131,"418 S Barrington Ct, Newark, DE",19702,5/3/13,Listed for sale,289900,4,3,2075,9148
7132,"418 S Barrington Ct, Newark, DE",19702,5/29/13,Price change,279900,4,3,2075,9148
7133,"418 S Barrington Ct, Newark, DE",19702,6/6/13,Listing removed,279900,4,3,2075,9148
7134,"418 S Barrington Ct, Newark, DE",19702,9/22/16,Listing removed,160000,4,3,2075,9148
7135,"418 S Barrington Ct, Newark, DE",19702,9/26/16,Listed for sale,275000,4,3,2075,9148
7136,"418 S Barrington Ct, Newark, DE",19702,10/31/16,Listing removed,275000,4,3,2075,9148
7137,"418 S Barrington Ct, Newark, DE",19702,11/15/16,Sold,275000,4,3,2075,9148
8078,"9 Buttonwood Ct, Newark, DE",19702,3/26/19,Listed for sale,292500,4,3,2075,8712
8079,"9 Buttonwood Ct, Newark, DE",19702,4/3/19,Pending sale,292500,4,3,2075,8712
8080,"9 Buttonwood Ct, Newark, DE",19702,4/29/19,Sold,302000,4,3,2075,8712
8081,"9 Buttonwood Ct, Newark, DE",19702,5/3/19,Listing removed,292500,4,3,2075,8712
8082,"9 Buttonwood Ct, Newark, DE",19702,5/8/19,Sold,201600,4,3,2075,8712
8083,"9 Castlegate Ct, Newark, DE",19702,2/15/18,Listed for sale,315000,4,2.5,2075,9147
8084,"9 Castlegate Ct, Newark, DE",19702,2/21/18,Pending sale,315000,4,2.5,2075,9147
8085,"9 Castlegate Ct, Newark, DE",19702,2/22/18,Listing removed,315000,4,2.5,2075,9147
8086,"9 Castlegate Ct, Newark, DE",19702,3/26/18,Listed for sale,319900,4,2.5,2075,9147
8087,"9 Castlegate Ct, Newark, DE",19702,4/4/18,Listing removed,319900,4,2.5,2075,9147
8088,"9 Castlegate Ct, Newark, DE",19702,5/11/18,Sold,320000,4,2.5,2075,9147
262,"110 Larkspur Rd, Newark, DE",19711,4/12/11,Listed for sale,250000,4,2,2077,7841
263,"110 Larkspur Rd, Newark, DE",19711,5/18/11,Price change,240000,4,2,2077,7841
264,"110 Larkspur Rd, Newark, DE",19711,9/8/11,Price change,230000,4,2,2077,7841
265,"110 Larkspur Rd, Newark, DE",19711,6/15/12,Price change,220000,4,2,2077,7841
266,"110 Larkspur Rd, Newark, DE",19711,6/12/13,Price change,2.00E+05,4,2,2077,7841
267,"110 Larkspur Rd, Newark, DE",19711,8/7/13,Listing removed,2.00E+05,4,2,2077,7841
268,"110 Larkspur Rd, Newark, DE",19711,7/13/17,Sold,251000,4,2,2077,7841
63,"100 Ware Rd, Newark, DE",19711,5/9/17,Sold,207000,4,3,2100,10018
64,"100 Ware Rd, Newark, DE",19711,7/27/17,Listed for sale,183900,4,3,2100,10018
65,"100 Ware Rd, Newark, DE",19711,8/30/17,Pending sale,183900,4,3,2100,10018
66,"100 Ware Rd, Newark, DE",19711,10/4/17,Price change,169900,4,3,2100,10018
67,"100 Ware Rd, Newark, DE",19711,10/22/17,Pending sale,169900,4,3,2100,10018
68,"100 Ware Rd, Newark, DE",19711,10/23/17,Listing removed,169900,4,3,2100,10018
69,"100 Ware Rd, Newark, DE",19711,3/16/18,Listed for sale,3.00E+05,4,3,2100,10018
70,"100 Ware Rd, Newark, DE",19711,4/13/18,Listing removed,3.00E+05,4,3,2100,10018
71,"100 Ware Rd, Newark, DE",19711,4/14/18,Sold,295000,4,3,2100,10018
395,"121 Aronimink Dr, Newark, DE",19711,1/23/17,Sold,255000,3,1.5,2100,10018
521,"14 W Clairmont Dr, Newark, DE",19702,3/6/06,Sold,170000,4,2,2100,NA
522,"14 W Clairmont Dr, Newark, DE",19702,12/2/10,Listed for sale,NA,4,2,2100,NA
523,"14 W Clairmont Dr, Newark, DE",19702,12/19/10,Price change,909000,4,2,2100,NA
524,"14 W Clairmont Dr, Newark, DE",19702,2/24/11,Price change,9000,4,2,2100,NA
525,"14 W Clairmont Dr, Newark, DE",19702,3/1/11,Sold,182750,4,2,2100,NA
526,"14 W Clairmont Dr, Newark, DE",19702,4/25/11,Sold,9.00E+05,4,2,2100,NA
527,"14 W Clairmont Dr, Newark, DE",19702,4/8/16,Listed for sale,235000,4,2,2100,NA
528,"14 W Clairmont Dr, Newark, DE",19702,4/16/16,Price change,225000,4,2,2100,NA
529,"14 W Clairmont Dr, Newark, DE",19702,5/12/16,Pending sale,225000,4,2,2100,NA
530,"14 W Clairmont Dr, Newark, DE",19702,6/17/16,Sold,222000,4,2,2100,NA
571,"153 W Rutherford Dr, Newark, DE",19713,2/25/16,Listed for sale,176900,4,2,2100,7405
572,"153 W Rutherford Dr, Newark, DE",19713,3/25/16,Price change,171900,4,2,2100,7405
573,"153 W Rutherford Dr, Newark, DE",19713,4/26/16,Price change,159900,4,2,2100,7405
574,"153 W Rutherford Dr, Newark, DE",19713,6/1/16,Price change,147900,4,2,2100,7405
575,"153 W Rutherford Dr, Newark, DE",19713,6/9/16,Sold,117800,4,2,2100,7405
576,"153 W Rutherford Dr, Newark, DE",19713,10/5/16,Listed for sale,229900,4,2,2100,7405
577,"153 W Rutherford Dr, Newark, DE",19713,10/19/16,Price change,224900,4,2,2100,7405
578,"153 W Rutherford Dr, Newark, DE",19713,10/24/16,Listing removed,224900,4,2,2100,7405
579,"153 W Rutherford Dr, Newark, DE",19713,12/16/16,Sold,214900,4,2,2100,7405
725,"2 Embry Ct, Newark, DE",19711,11/13/07,Listed for sale,274900,4,2.5,2100,NA
726,"2 Embry Ct, Newark, DE",19711,1/18/08,Listing removed,274900,4,2.5,2100,NA
727,"2 Embry Ct, Newark, DE",19711,5/15/08,Listed for sale,284900,4,2.5,2100,NA
728,"2 Embry Ct, Newark, DE",19711,9/14/08,Listing removed,284900,4,2.5,2100,NA
729,"2 Embry Ct, Newark, DE",19711,7/28/09,Sold,260000,4,2.5,2100,NA
730,"2 Embry Ct, Newark, DE",19711,1/25/18,Listed for sale,269900,4,2.5,2100,NA
731,"2 Embry Ct, Newark, DE",19711,2/16/18,Listing removed,269900,4,2.5,2100,NA
732,"2 Embry Ct, Newark, DE",19711,2/26/18,Sold,269900,4,2.5,2100,NA
733,"2 Embry Ct, Newark, DE",19711,7/25/18,Listing removed,210000,4,2.5,2100,NA
816,"205 Sypherd Dr, Newark, DE",19711,5/26/14,Price change,279000,3,3,2100,NA
817,"205 Sypherd Dr, Newark, DE",19711,7/15/14,Sold,279000,3,3,2100,NA
818,"205 Sypherd Dr, Newark, DE",19711,6/27/16,Listed for sale,345000,3,3,2100,NA
819,"205 Sypherd Dr, Newark, DE",19711,7/27/16,Price change,339900,3,3,2100,NA
820,"205 Sypherd Dr, Newark, DE",19711,8/29/16,Listing removed,339900,3,3,2100,NA
821,"205 Sypherd Dr, Newark, DE",19711,10/5/16,Sold,325000,3,3,2100,NA
963,"224 S Dillwyn Rd, Newark, DE",19711,2/20/04,Sold,715000,4,2,2100,6534
964,"224 S Dillwyn Rd, Newark, DE",19711,6/14/05,Sold,315000,4,2,2100,6534
965,"224 S Dillwyn Rd, Newark, DE",19711,5/20/16,Listed for sale,255900,4,2,2100,6534
966,"224 S Dillwyn Rd, Newark, DE",19711,6/1/16,Listing removed,255900,4,2,2100,6534
967,"224 S Dillwyn Rd, Newark, DE",19711,7/6/16,Sold,253000,4,2,2100,6534
1173,"3 Barnard St, Newark, DE",19711,5/2/18,Listed for sale,280000,4,3,2100,8276
1174,"3 Barnard St, Newark, DE",19711,5/11/18,Listing removed,280000,4,3,2100,8276
1175,"3 Barnard St, Newark, DE",19711,7/2/18,Sold,270000,4,3,2100,8276
1289,"304 Ware Rd, Newark, DE",19711,5/5/17,Listed for sale,279900,4,2.5,2100,10018
1290,"304 Ware Rd, Newark, DE",19711,5/11/17,Listing removed,279900,4,2.5,2100,10018
1291,"304 Ware Rd, Newark, DE",19711,7/14/17,Sold,279900,4,2.5,2100,10018
1315,"31 Kensington Ln, Newark, DE",19713,3/20/18,Listed for sale,189900,4,2,2100,NA
1316,"31 Kensington Ln, Newark, DE",19713,3/27/18,Listing removed,189900,4,2,2100,NA
1317,"31 Kensington Ln, Newark, DE",19713,5/3/18,Sold,192000,4,2,2100,NA
1531,"37 Aronimink Dr, Newark, DE",19711,5/19/12,Listed for sale,239900,4,2,2100,NA
1532,"37 Aronimink Dr, Newark, DE",19711,6/29/12,Price change,235000,4,2,2100,NA
1533,"37 Aronimink Dr, Newark, DE",19711,7/3/12,Listing removed,235000,4,2,2100,NA
1534,"37 Aronimink Dr, Newark, DE",19711,6/22/17,Listed for sale,299000,4,2,2100,NA
1535,"37 Aronimink Dr, Newark, DE",19711,6/26/17,Listing removed,299000,4,2,2100,NA
1536,"37 Aronimink Dr, Newark, DE",19711,8/2/17,Sold,299000,4,2,2100,NA
1572,"4 Sundew Rd, Newark, DE",19711,2/28/07,Sold,217000,4,2,2100,7405
1573,"4 Sundew Rd, Newark, DE",19711,3/13/07,Sold,217000,4,2,2100,7405
1574,"4 Sundew Rd, Newark, DE",19711,4/5/18,Listed for sale,259900,4,2,2100,7405
1575,"4 Sundew Rd, Newark, DE",19711,5/9/18,Listing removed,259900,4,2,2100,7405
1576,"4 Sundew Rd, Newark, DE",19711,6/8/18,Sold,259900,4,2,2100,7405
1900,"6 Clemson Ct, Newark, DE",19711,3/28/13,Listing removed,259900,4,2.5,2100,NA
1901,"6 Clemson Ct, Newark, DE",19711,5/17/13,Sold,255000,4,2.5,2100,NA
1902,"6 Clemson Ct, Newark, DE",19711,3/23/18,Listed for sale,310000,4,2.5,2100,NA
1903,"6 Clemson Ct, Newark, DE",19711,3/26/18,Back on market,310000,4,2.5,2100,NA
1904,"6 Clemson Ct, Newark, DE",19711,3/26/18,Pending sale,310000,4,2.5,2100,NA
1905,"6 Clemson Ct, Newark, DE",19711,3/27/18,Listing removed,310000,4,2.5,2100,NA
1906,"6 Clemson Ct, Newark, DE",19711,5/25/18,Sold,320000,4,2.5,2100,NA
1924,"6 N Redspire Ct, Newark, DE",19702,10/31/95,Sold,187900,4,4,2100,NA
1925,"6 N Redspire Ct, Newark, DE",19702,2/6/17,Listed for sale,299000,4,4,2100,NA
1926,"6 N Redspire Ct, Newark, DE",19702,2/13/17,Listing removed,299000,4,4,2100,NA
1927,"6 N Redspire Ct, Newark, DE",19702,4/14/17,Sold,290000,4,4,2100,NA
2250,"91 Ritter Ln, Newark, DE",19711,7/9/15,Listing removed,169500,4,2,2100,NA
2251,"91 Ritter Ln, Newark, DE",19711,8/3/18,Listed for sale,309900,4,2,2100,NA
2252,"91 Ritter Ln, Newark, DE",19711,8/24/18,Price change,299900,4,2,2100,NA
2253,"91 Ritter Ln, Newark, DE",19711,9/17/18,Pending sale,299900,4,2,2100,NA
2254,"91 Ritter Ln, Newark, DE",19711,11/17/18,Listing removed,299900,4,2,2100,NA
2255,"91 Ritter Ln, Newark, DE",19711,11/19/18,Sold,280000,4,2,2100,NA
3123,"136 Monet Cir, Wilmington, DE",19808,8/10/05,Sold,301000,3,4,2100,3049
3124,"136 Monet Cir, Wilmington, DE",19808,2/28/07,Sold,298500,3,4,2100,3049
3125,"136 Monet Cir, Wilmington, DE",19808,5/8/17,Back on market,325000,3,4,2100,3049
3126,"136 Monet Cir, Wilmington, DE",19808,6/2/17,Price change,315000,3,4,2100,3049
3127,"136 Monet Cir, Wilmington, DE",19808,7/5/17,Listing removed,315000,3,4,2100,3049
3128,"136 Monet Cir, Wilmington, DE",19808,8/18/17,Sold,309000,3,4,2100,3049
3129,"136 Monet Cir, Wilmington, DE",19808,9/28/17,Sold,309000,3,4,2100,3049
3887,"258 Sloan Ct, Wilmington, DE",19808,10/3/12,Listed for sale,249900,2,2.5,2100,3049
3888,"258 Sloan Ct, Wilmington, DE",19808,10/7/12,Listing removed,249900,2,2.5,2100,3049
3889,"258 Sloan Ct, Wilmington, DE",19808,12/7/12,Sold,247000,2,2.5,2100,3049
3890,"258 Sloan Ct, Wilmington, DE",19808,10/28/16,Sold,285000,2,2.5,2100,3049
4094,"308 Laurel Ave, Newark, DE",19711,8/19/05,Sold,250000,3,2,2100,NA
4095,"308 Laurel Ave, Newark, DE",19711,11/30/18,Listed for sale,279900,3,2,2100,NA
4096,"308 Laurel Ave, Newark, DE",19711,1/6/19,Pending sale,279900,3,2,2100,NA
4097,"308 Laurel Ave, Newark, DE",19711,1/27/19,Listing removed,279900,3,2,2100,NA
4098,"308 Laurel Ave, Newark, DE",19711,2/5/19,Sold,277000,3,2,2100,NA
4582,"414 Revolution Ct, Newark, DE",19702,7/26/06,Sold,208000,3,2,2100,5662
4583,"414 Revolution Ct, Newark, DE",19702,3/3/13,Listed for sale,209900,3,2,2100,5662
4584,"414 Revolution Ct, Newark, DE",19702,3/10/13,Listing removed,209900,3,2,2100,5662
4585,"414 Revolution Ct, Newark, DE",19702,4/26/13,Sold,194000,3,2,2100,5662
4586,"414 Revolution Ct, Newark, DE",19702,6/19/13,Listed for sale,209900,3,2,2100,5662
4587,"414 Revolution Ct, Newark, DE",19702,6/30/13,Listing removed,209900,3,2,2100,5662
4588,"414 Revolution Ct, Newark, DE",19702,1/23/17,Listed for sale,204999,3,2,2100,5662
4589,"414 Revolution Ct, Newark, DE",19702,6/22/17,Listing removed,204999,3,2,2100,5662
4590,"414 Revolution Ct, Newark, DE",19702,8/8/17,Listed for sale,2049000,3,2,2100,5662
4591,"414 Revolution Ct, Newark, DE",19702,8/14/17,Price change,199000,3,2,2100,5662
4592,"414 Revolution Ct, Newark, DE",19702,9/8/17,Listing removed,199000,3,2,2100,5662
4593,"414 Revolution Ct, Newark, DE",19702,10/4/17,Sold,190000,3,2,2100,5662
4648,"43 Stallion Dr, Newark, DE",19713,3/7/17,Sold,244394,4,2.5,2100,10018
4649,"43 Stallion Dr, Newark, DE",19713,5/18/17,Listed for sale,229900,4,2.5,2100,10018
4650,"43 Stallion Dr, Newark, DE",19713,6/23/17,Price change,222900,4,2.5,2100,10018
4651,"43 Stallion Dr, Newark, DE",19713,8/4/17,Price change,215900,4,2.5,2100,10018
4652,"43 Stallion Dr, Newark, DE",19713,9/18/17,Price change,205900,4,2.5,2100,10018
4653,"43 Stallion Dr, Newark, DE",19713,10/16/17,Listing removed,205900,4,2.5,2100,10018
4654,"43 Stallion Dr, Newark, DE",19713,11/2/17,Sold,160000,4,2.5,2100,10018
4655,"43 Stallion Dr, Newark, DE",19713,4/2/18,Sold,260000,4,2.5,2100,10018
5068,"626 S Brownleaf Rd, Newark, DE",19713,7/15/18,Listed for sale,274900,4,3,2100,7840
5069,"626 S Brownleaf Rd, Newark, DE",19713,9/5/18,Price change,269900,4,3,2100,7840
5070,"626 S Brownleaf Rd, Newark, DE",19713,11/8/18,Price change,259900,4,3,2100,7840
5071,"626 S Brownleaf Rd, Newark, DE",19713,11/30/18,Listing removed,259900,4,3,2100,7840
5072,"626 S Brownleaf Rd, Newark, DE",19713,1/4/19,Sold,260000,4,3,2100,7840
5454,"10 North Pl, Newark, DE",19711,6/14/06,Sold,319900,4,2.5,2100,8712
5455,"10 North Pl, Newark, DE",19711,7/30/18,Listed for sale,359900,4,2.5,2100,8712
5456,"10 North Pl, Newark, DE",19711,8/7/18,Listing removed,359900,4,2.5,2100,8712
5457,"10 North Pl, Newark, DE",19711,8/31/18,Sold,342500,4,2.5,2100,8712
5725,"12 Buttonwood Ct, Newark, DE",19702,7/31/02,Sold,195000,3,2.5,2100,8276
5726,"12 Buttonwood Ct, Newark, DE",19702,6/24/10,Sold,135000,3,2.5,2100,8276
5727,"12 Buttonwood Ct, Newark, DE",19702,9/27/14,Price change,255000,3,2.5,2100,8276
5728,"12 Buttonwood Ct, Newark, DE",19702,10/20/14,Price change,245000,3,2.5,2100,8276
5729,"12 Buttonwood Ct, Newark, DE",19702,1/3/15,Listing removed,245000,3,2.5,2100,8276
5730,"12 Buttonwood Ct, Newark, DE",19702,3/9/16,Sold,255995,3,2.5,2100,8276
5731,"12 Buttonwood Ct, Newark, DE",19702,1/10/17,Listed for sale,250000,3,2.5,2100,8276
5732,"12 Buttonwood Ct, Newark, DE",19702,2/24/17,Back on market,250000,3,2.5,2100,8276
5733,"12 Buttonwood Ct, Newark, DE",19702,2/24/17,Pending sale,250000,3,2.5,2100,8276
5734,"12 Buttonwood Ct, Newark, DE",19702,3/25/17,Listing removed,250000,3,2.5,2100,8276
5735,"12 Buttonwood Ct, Newark, DE",19702,4/7/17,Sold,250000,3,2.5,2100,8276
6026,"17 Dalton Dr, Newark, DE",19702,7/30/01,Sold,203691,3,2.5,2100,7840
6027,"17 Dalton Dr, Newark, DE",19702,9/23/08,Listed for sale,330000,3,2.5,2100,7840
6028,"17 Dalton Dr, Newark, DE",19702,12/15/08,Price change,320000,3,2.5,2100,7840
6029,"17 Dalton Dr, Newark, DE",19702,2/6/09,Price change,310000,3,2.5,2100,7840
6030,"17 Dalton Dr, Newark, DE",19702,2/27/09,Sold,310000,3,2.5,2100,7840
6031,"17 Dalton Dr, Newark, DE",19702,6/8/16,Listed for sale,329900,3,2.5,2100,7840
6032,"17 Dalton Dr, Newark, DE",19702,7/13/16,Pending sale,329900,3,2.5,2100,7840
6033,"17 Dalton Dr, Newark, DE",19702,7/19/16,Listing removed,329900,3,2.5,2100,7840
6034,"17 Dalton Dr, Newark, DE",19702,8/19/16,Sold,325000,3,2.5,2100,7840
6058,"18 Cromwell Ct, Newark, DE",19702,7/31/04,Sold,184900,3,2.5,2100,6534
6059,"18 Cromwell Ct, Newark, DE",19702,11/9/16,Listed for sale,155000,3,2.5,2100,6534
6060,"18 Cromwell Ct, Newark, DE",19702,12/15/16,Listing removed,155000,3,2.5,2100,6534
6061,"18 Cromwell Ct, Newark, DE",19702,4/10/17,Listed for sale,155000,3,2.5,2100,6534
6062,"18 Cromwell Ct, Newark, DE",19702,4/17/17,Listing removed,155000,3,2.5,2100,6534
6063,"18 Cromwell Ct, Newark, DE",19702,6/13/17,Sold,150000,3,2.5,2100,6534
6509,"283 E Flagstone Dr, Newark, DE",19702,5/24/17,Listed for sale,299000,3,2,2100,7840
6510,"283 E Flagstone Dr, Newark, DE",19702,5/30/17,Listing removed,299000,3,2,2100,7840
6511,"283 E Flagstone Dr, Newark, DE",19702,7/6/17,Sold,301250,3,2,2100,7840
7626,"6 North Pl, Newark, DE",19711,8/5/04,Sold,250000,4,3,2100,NA
7627,"6 North Pl, Newark, DE",19711,7/17/06,Sold,327900,4,3,2100,NA
7628,"6 North Pl, Newark, DE",19711,3/22/18,Listed for sale,368500,4,3,2100,NA
7629,"6 North Pl, Newark, DE",19711,4/23/18,Price change,355000,4,3,2100,NA
7630,"6 North Pl, Newark, DE",19711,6/13/18,Price change,349500,4,3,2100,NA
7631,"6 North Pl, Newark, DE",19711,8/20/18,Listing removed,349500,4,3,2100,NA
7632,"6 North Pl, Newark, DE",19711,9/14/18,Sold,334000,4,3,2100,NA
7709,"614 S Twin Lakes Blvd, Newark, DE",19711,6/20/12,Sold,180000,3,3.5,2100,2613
7710,"614 S Twin Lakes Blvd, Newark, DE",19711,10/15/12,Sold,254652,3,3.5,2100,2613
7711,"614 S Twin Lakes Blvd, Newark, DE",19711,6/2/16,Listed for sale,292900,3,3.5,2100,2613
7712,"614 S Twin Lakes Blvd, Newark, DE",19711,7/11/16,Price change,288900,3,3.5,2100,2613
7713,"614 S Twin Lakes Blvd, Newark, DE",19711,7/18/16,Listing removed,288900,3,3.5,2100,2613
7714,"614 S Twin Lakes Blvd, Newark, DE",19711,8/26/16,Sold,290000,3,3.5,2100,2613
7715,"614 S Twin Lakes Blvd, Newark, DE",19711,3/11/19,Listed for sale,299900,3,3.5,2100,2613
7716,"614 S Twin Lakes Blvd, Newark, DE",19711,3/21/19,Price change,295000,3,3.5,2100,2613
7717,"614 S Twin Lakes Blvd, Newark, DE",19711,4/5/19,Price change,289000,3,3.5,2100,2613
7718,"614 S Twin Lakes Blvd, Newark, DE",19711,4/18/19,Sold,222000,3,3.5,2100,2613
2316,"932 Rahway Dr, Newark, DE",19711,5/25/18,Listed for sale,295000,3,2,2105,9147
2317,"932 Rahway Dr, Newark, DE",19711,5/31/18,Price change,289000,3,2,2105,9147
2318,"932 Rahway Dr, Newark, DE",19711,6/4/18,Price change,279000,3,2,2105,9147
2319,"932 Rahway Dr, Newark, DE",19711,7/30/18,Price change,259000,3,2,2105,9147
