"","X","Address","Zip","Date","Event","Price","Beds","Baths","SqrFt","LotSize"
"8159",17178,"4 E Green Valley Cir, Newark, DE",19711,"2/28/09","Price change",214850,3,2.5,"1650",3484
"8160",17179,"4 E Green Valley Cir, Newark, DE",19711,"3/11/09","Listing removed",214850,3,2.5,"1650",3484
"8161",17180,"4 E Green Valley Cir, Newark, DE",19711,"10/5/09","Sold",195000,3,2.5,"1650",3484
"8162",17181,"4 E Green Valley Cir, Newark, DE",19711,"1/22/16","Listed for sale",199500,3,2.5,"1650",3484
"8163",17182,"4 E Green Valley Cir, Newark, DE",19711,"5/21/16","Price change",194998,3,2.5,"1650",3484
"8164",17183,"4 E Green Valley Cir, Newark, DE",19711,"6/25/16","Price change",187999,3,2.5,"1650",3484
"8165",17184,"4 E Green Valley Cir, Newark, DE",19711,"7/11/16","Price change",194999,3,2.5,"1650",3484
"8166",17185,"4 E Green Valley Cir, Newark, DE",19711,"8/19/16","Pending sale",194999,3,2.5,"1650",3484
"8167",17186,"4 E Green Valley Cir, Newark, DE",19711,"8/23/16","Listing removed",194999,3,2.5,"1650",3484
"8168",17187,"4 E Green Valley Cir, Newark, DE",19711,"10/14/16","Sold",193000,3,2.5,"1650",3484
"8169",17345,"414 3rd St, Newark, DE",19711,"4/6/16","Listed for sale",220000,3,2.5,"1650",2178
"8170",17346,"414 3rd St, Newark, DE",19711,"4/13/16","Price change",214900,3,2.5,"1650",2178
"8171",17347,"414 3rd St, Newark, DE",19711,"5/17/16","Listing removed",214900,3,2.5,"1650",2178
"8172",17348,"414 3rd St, Newark, DE",19711,"7/29/16","Sold",208000,3,2.5,"1650",2178
"8173",17468,"44 Lower Valley Ln, Newark, DE",19711,"6/28/18","Listed for sale",229900,3,2.5,"1650",3920
"8174",17469,"44 Lower Valley Ln, Newark, DE",19711,"8/10/18","Price change",219900,3,2.5,"1650",3920
"8175",17470,"44 Lower Valley Ln, Newark, DE",19711,"8/14/18","Listing removed",219900,3,2.5,"1650",3920
"8176",17471,"44 Lower Valley Ln, Newark, DE",19711,"9/27/18","Sold",222000,3,2.5,"1650",3920
"8177",17727,"502 4th St, Newark, DE",19711,"4/27/18","Listed for sale",198000,2,2.5,"1650",2613
"8178",17728,"502 4th St, Newark, DE",19711,"6/5/18","Sold",200500,2,2.5,"1650",2613
"8179",17837,"59 Helios Ct, Newark, DE",19711,"11/5/15","Listed for sale",169900,3,3,"1650",6098
"8180",17838,"59 Helios Ct, Newark, DE",19711,"12/10/15","Listing removed",169900,3,3,"1650",6098
"8181",17839,"59 Helios Ct, Newark, DE",19711,"12/10/15","Pending sale",169900,3,3,"1650",6098
"8182",17840,"59 Helios Ct, Newark, DE",19711,"12/17/15","Sold",173500,3,3,"1650",6098
"8183",17841,"59 Helios Ct, Newark, DE",19711,"3/20/17","Listed for sale",220000,3,3,"1650",6098
"8184",17842,"59 Helios Ct, Newark, DE",19711,"5/1/17","Listing removed",220000,3,3,"1650",6098
"8185",17843,"59 Helios Ct, Newark, DE",19711,"5/3/17","Sold",220000,3,3,"1650",6098
"8186",17998,"63 Helios Ct, Newark, DE",19711,"4/20/18","Listed for sale",179900,3,2.5,"1650",2178
"8187",17999,"63 Helios Ct, Newark, DE",19711,"5/24/18","Sold",177500,3,2.5,"1650",2178
"8188",18082,"69 Helios Ct, Newark, DE",19711,"3/18/17","Listed for sale",195000,3,2.5,"1650",2178
"8189",18083,"69 Helios Ct, Newark, DE",19711,"3/27/17","Listing removed",195000,3,2.5,"1650",2178
"8190",18084,"69 Helios Ct, Newark, DE",19711,"3/27/17","Pending sale",195000,3,2.5,"1650",2178
"8191",18085,"69 Helios Ct, Newark, DE",19711,"4/14/17","Sold",197000,3,2.5,"1650",2178
"8192",18418,"10 Buchanan Cir, Newark, DE",19702,"10/15/18","Listed for sale",264900,3,2,"1650",6534
"8193",18419,"10 Buchanan Cir, Newark, DE",19702,"12/4/18","Pending sale",264900,3,2,"1650",6534
"8194",18420,"10 Buchanan Cir, Newark, DE",19702,"12/17/18","Sold",255000,3,2,"1650",6534
"8195",18567,"104 Shinn Cir, Wilmington, DE",19808,"3/27/10","Listed for sale",295000,3,2.5,"1650",3049
"8196",18568,"104 Shinn Cir, Wilmington, DE",19808,"6/18/10","Price change",289000,3,2.5,"1650",3049
"8197",18569,"104 Shinn Cir, Wilmington, DE",19808,"7/13/10","Price change",284900,3,2.5,"1650",3049
"8198",18570,"104 Shinn Cir, Wilmington, DE",19808,"7/28/10","Price change",277000,3,2.5,"1650",3049
"8199",18571,"104 Shinn Cir, Wilmington, DE",19808,"8/11/10","Price change",274900,3,2.5,"1650",3049
"8200",18572,"104 Shinn Cir, Wilmington, DE",19808,"8/19/10","Price change",269900,3,2.5,"1650",3049
"8201",18573,"104 Shinn Cir, Wilmington, DE",19808,"9/14/10","Price change",264900,3,2.5,"1650",3049
"8202",18574,"104 Shinn Cir, Wilmington, DE",19808,"9/24/10","Price change",260000,3,2.5,"1650",3049
"8203",18575,"104 Shinn Cir, Wilmington, DE",19808,"10/19/10","Price change",255000,3,2.5,"1650",3049
"8204",18576,"104 Shinn Cir, Wilmington, DE",19808,"11/4/10","Price change",250000,3,2.5,"1650",3049
"8205",18577,"104 Shinn Cir, Wilmington, DE",19808,"2/8/11","Listing removed",250000,3,2.5,"1650",3049
"8206",18578,"104 Shinn Cir, Wilmington, DE",19808,"3/11/11","Sold",246000,3,2.5,"1650",3049
"8207",18579,"104 Shinn Cir, Wilmington, DE",19808,"10/4/16","Listed for sale",295000,3,2.5,"1650",3049
"8208",18580,"104 Shinn Cir, Wilmington, DE",19808,"11/29/16","Pending sale",295000,3,2.5,"1650",3049
"8209",18581,"104 Shinn Cir, Wilmington, DE",19808,"12/10/16","Listing removed",295000,3,2.5,"1650",3049
"8210",18582,"104 Shinn Cir, Wilmington, DE",19808,"1/13/17","Sold",295000,3,2.5,"1650",3049
"8211",18964,"120 Shinn Cir, Wilmington, DE",19808,"4/5/02","Sold",190000,3,3,"1650",3049
"8212",18965,"120 Shinn Cir, Wilmington, DE",19808,"10/16/09","Listed for sale",295000,3,3,"1650",3049
"8213",18966,"120 Shinn Cir, Wilmington, DE",19808,"11/3/09","Listing removed",295000,3,3,"1650",3049
"8214",18967,"120 Shinn Cir, Wilmington, DE",19808,"11/19/09","Sold",290000,3,3,"1650",3049
"8215",18968,"120 Shinn Cir, Wilmington, DE",19808,"5/6/15","Listed for sale",309900,3,3,"1650",3049
"8216",18969,"120 Shinn Cir, Wilmington, DE",19808,"7/6/15","Sold",309900,3,3,"1650",3049
"8217",18970,"120 Shinn Cir, Wilmington, DE",19808,"2/26/18","Listed for sale",314900,3,3,"1650",3049
"8218",18971,"120 Shinn Cir, Wilmington, DE",19808,"3/19/18","Listing removed",314900,3,3,"1650",3049
"8219",18972,"120 Shinn Cir, Wilmington, DE",19808,"5/15/18","Sold",310000,3,3,"1650",3049
"8220",18973,"120 Shinn Cir, Wilmington, DE",19808,"6/15/18","Sold",310000,3,3,"1650",3049
"8221",19100,"136 Shinn Cir, Wilmington, DE",19808,"5/31/02","Sold",198000,3,3,"1650",3049
"8222",19101,"136 Shinn Cir, Wilmington, DE",19808,"1/11/12","Listing removed",244900,3,3,"1650",3049
"8223",19102,"136 Shinn Cir, Wilmington, DE",19808,"2/24/12","Sold",198000,3,3,"1650",3049
"8224",19103,"136 Shinn Cir, Wilmington, DE",19808,"9/13/16","Listed for sale",308000,3,3,"1650",3049
"8225",19104,"136 Shinn Cir, Wilmington, DE",19808,"11/4/16","Listing removed",308000,3,3,"1650",3049
"8226",19105,"136 Shinn Cir, Wilmington, DE",19808,"12/1/17","Listed for sale",308000,3,3,"1650",3049
"8227",19106,"136 Shinn Cir, Wilmington, DE",19808,"12/1/17","Price change",303000,3,3,"1650",3049
"8228",19107,"136 Shinn Cir, Wilmington, DE",19808,"12/5/17","Listing removed",303000,3,3,"1650",3049
"8229",19108,"136 Shinn Cir, Wilmington, DE",19808,"1/10/18","Sold",290000,3,3,"1650",3049
"8230",19109,"136 Shinn Cir, Wilmington, DE",19808,"5/21/18","Listed for sale",299999,3,3,"1650",3049
"8231",19110,"136 Shinn Cir, Wilmington, DE",19808,"6/28/18","Listing removed",299999,3,3,"1650",3049
"8232",19131,"14 Chambord Dr, Newark, DE",19702,"7/2/03","Sold",147300,3,3,"1650",4791
"8233",19132,"14 Chambord Dr, Newark, DE",19702,"9/2/10","Listed for sale",185000,3,3,"1650",4791
"8234",19133,"14 Chambord Dr, Newark, DE",19702,"10/9/10","Price change",175000,3,3,"1650",4791
"8235",19134,"14 Chambord Dr, Newark, DE",19702,"10/24/10","Price change",185000,3,3,"1650",4791
"8236",19135,"14 Chambord Dr, Newark, DE",19702,"11/6/10","Price change",172500,3,3,"1650",4791
"8237",19136,"14 Chambord Dr, Newark, DE",19702,"1/15/11","Pending sale",172500,3,3,"1650",4791
"8238",19137,"14 Chambord Dr, Newark, DE",19702,"3/17/11","Sold",172500,3,3,"1650",4791
"8239",19138,"14 Chambord Dr, Newark, DE",19702,"7/5/18","Listed for sale",195000,3,3,"1650",4791
"8240",19139,"14 Chambord Dr, Newark, DE",19702,"7/11/18","Pending sale",195000,3,3,"1650",4791
"8241",19140,"14 Chambord Dr, Newark, DE",19702,"9/12/18","Sold",195000,3,3,"1650",4791
"8242",19167,"142 Shinn Cir, Wilmington, DE",19808,"5/20/17","Listed for sale",275000,3,2.5,"1650",3049
"8243",19168,"142 Shinn Cir, Wilmington, DE",19808,"5/26/17","Pending sale",275000,3,2.5,"1650",3049
"8244",19169,"142 Shinn Cir, Wilmington, DE",19808,"5/27/17","Price change",283000,3,2.5,"1650",3049
"8245",19170,"142 Shinn Cir, Wilmington, DE",19808,"5/28/17","Listing removed",283000,3,2.5,"1650",3049
"8246",19171,"142 Shinn Cir, Wilmington, DE",19808,"6/30/17","Sold",283000,3,2.5,"1650",3049
"8247",19184,"144 Shinn Cir, Wilmington, DE",19808,"3/8/18","Listed for sale",282000,3,2.5,"1650",3049
"8248",19185,"144 Shinn Cir, Wilmington, DE",19808,"3/16/18","Listing removed",282000,3,2.5,"1650",3049
"8249",19186,"144 Shinn Cir, Wilmington, DE",19808,"3/16/18","Pending sale",282000,3,2.5,"1650",3049
"8250",19187,"144 Shinn Cir, Wilmington, DE",19808,"4/30/18","Sold",275000,3,2.5,"1650",3049
"8251",19491,"203 Dunsmore Dr, Newark, DE",19713,"4/2/02","Sold",157000,3,2.5,"1650",6534
"8252",19493,"203 Dunsmore Dr, Newark, DE",19713,"5/30/08","Price change",267570,3,2.5,"1650",6534
"8253",19494,"203 Dunsmore Dr, Newark, DE",19713,"6/12/08","Listing removed",267570,3,2.5,"1650",6534
"8254",19495,"203 Dunsmore Dr, Newark, DE",19713,"7/24/08","Sold",269000,3,2.5,"1650",6534
"8255",19496,"203 Dunsmore Dr, Newark, DE",19713,"5/12/12","Listed for sale",225000,3,2.5,"1650",6534
"8256",19497,"203 Dunsmore Dr, Newark, DE",19713,"6/5/12","Price change",2e+05,3,2.5,"1650",6534
"8257",19498,"203 Dunsmore Dr, Newark, DE",19713,"7/17/12","Pending sale",2e+05,3,2.5,"1650",6534
"8258",19499,"203 Dunsmore Dr, Newark, DE",19713,"8/4/12","Back on market",2e+05,3,2.5,"1650",6534
"8259",19500,"203 Dunsmore Dr, Newark, DE",19713,"8/16/12","Pending sale",2e+05,3,2.5,"1650",6534
"8260",19501,"203 Dunsmore Dr, Newark, DE",19713,"8/18/12","Back on market",2e+05,3,2.5,"1650",6534
"8261",19502,"203 Dunsmore Dr, Newark, DE",19713,"10/10/12","Pending sale",2e+05,3,2.5,"1650",6534
"8262",19503,"203 Dunsmore Dr, Newark, DE",19713,"11/26/12","Price change",210000,3,2.5,"1650",6534
"8263",19504,"203 Dunsmore Dr, Newark, DE",19713,"12/20/12","Price change",2e+05,3,2.5,"1650",6534
"8264",19505,"203 Dunsmore Dr, Newark, DE",19713,"12/23/12","Price change",210000,3,2.5,"1650",6534
"8265",19506,"203 Dunsmore Dr, Newark, DE",19713,"1/29/13","Listing removed",210000,3,2.5,"1650",6534
"8266",19507,"203 Dunsmore Dr, Newark, DE",19713,"2/7/13","Sold",210000,3,2.5,"1650",6534
"8267",19508,"203 Dunsmore Dr, Newark, DE",19713,"2/5/19","Listed for sale",259000,3,2.5,"1650",6534
"8268",19509,"203 Dunsmore Dr, Newark, DE",19713,"2/21/19","Pending sale",259000,3,2.5,"1650",6534
"8269",19510,"203 Dunsmore Dr, Newark, DE",19713,"3/16/19","Price change",255000,3,2.5,"1650",6534
"8270",19511,"203 Dunsmore Dr, Newark, DE",19713,"4/2/19","Price change",259000,3,2.5,"1650",6534
"8271",19512,"203 Dunsmore Dr, Newark, DE",19713,"4/18/19","Sold",258000,3,2.5,"1650",6534
"8272",20180,"34 Sentry Ln, Newark, DE",19711,"8/28/02","Sold",770000,3,2,"1650",6969
"8273",20181,"34 Sentry Ln, Newark, DE",19711,"6/20/13","Listed for sale",225000,3,2,"1650",6969
"8274",20182,"34 Sentry Ln, Newark, DE",19711,"7/2/13","Listing removed",225000,3,2,"1650",6969
"8275",20183,"34 Sentry Ln, Newark, DE",19711,"8/19/13","Sold",225000,3,2,"1650",6969
"8276",20184,"34 Sentry Ln, Newark, DE",19711,"1/3/17","Listing removed",175000,3,2,"1650",6969
"8277",20185,"34 Sentry Ln, Newark, DE",19711,"2/1/18","Listing removed",2e+05,3,2,"1650",6969
"8278",20186,"34 Sentry Ln, Newark, DE",19711,"9/17/18","Listed for sale",269900,3,2,"1650",6969
"8279",20187,"34 Sentry Ln, Newark, DE",19711,"9/25/18","Price change",259900,3,2,"1650",6969
"8280",20188,"34 Sentry Ln, Newark, DE",19711,"10/2/18","Listing removed",259900,3,2,"1650",6969
"8281",20189,"34 Sentry Ln, Newark, DE",19711,"11/28/18","Sold",252000,3,2,"1650",6969
"8282",20327,"41 Sentry Ln, Newark, DE",19711,"6/23/10","Sold",112500,3,2,"1650",8712
"8283",20328,"41 Sentry Ln, Newark, DE",19711,"9/25/17","Listed for sale",262000,3,2,"1650",8712
"8284",20329,"41 Sentry Ln, Newark, DE",19711,"10/13/17","Listing removed",262000,3,2,"1650",8712
"8285",20330,"41 Sentry Ln, Newark, DE",19711,"11/17/17","Sold",257000,3,2,"1650",8712
"8286",20517,"5802 Old Capitol Trl, Wilmington, DE",19808,"11/10/05","Sold",234000,3,3,"1650",9583
"8287",20518,"5802 Old Capitol Trl, Wilmington, DE",19808,"6/21/16","Listed for sale",265000,3,3,"1650",9583
"8288",20519,"5802 Old Capitol Trl, Wilmington, DE",19808,"9/19/16","Price change",240000,3,3,"1650",9583
"8289",20520,"5802 Old Capitol Trl, Wilmington, DE",19808,"10/20/16","Listing removed",240000,3,3,"1650",9583
"8290",20521,"5802 Old Capitol Trl, Wilmington, DE",19808,"4/27/17","Sold",225000,3,3,"1650",9583
"8291",21373,"14 Marlyn Rd, Newark, DE",19713,"4/14/14","Sold",451010,4,2.5,"1650",8276
"8292",21374,"14 Marlyn Rd, Newark, DE",19713,"6/20/16","Sold",240000,4,2.5,"1650",8276
"8293",21408,"144 Versailles Ct, Newark, DE",19702,"10/27/16","Listed for sale",140000,3,2.5,"1650",2178
"8294",21409,"144 Versailles Ct, Newark, DE",19702,"10/31/16","Listing removed",140000,3,2.5,"1650",2178
"8295",21410,"144 Versailles Ct, Newark, DE",19702,"3/10/17","Sold",956710,3,2.5,"1650",2178
"8296",21411,"144 Versailles Ct, Newark, DE",19702,"7/10/17","Listed for sale",150000,3,2.5,"1650",2178
"8297",21412,"144 Versailles Ct, Newark, DE",19702,"7/25/17","Listing removed",150000,3,2.5,"1650",2178
"8298",21413,"144 Versailles Ct, Newark, DE",19702,"10/3/17","Sold",140500,3,2.5,"1650",2178
"8299",21414,"144 Versailles Ct, Newark, DE",19702,"3/6/19","Listing removed",140000,3,2.5,"1650",2178
"8300",21424,"15 Versailles Ct, Newark, DE",19702,"8/12/16","Listed for sale",179000,3,1.5,"1650",2178
"8301",21425,"15 Versailles Ct, Newark, DE",19702,"8/26/16","Listing removed",179000,3,1.5,"1650",2178
"8302",21426,"15 Versailles Ct, Newark, DE",19702,"10/28/16","Sold",175000,3,1.5,"1650",2178
"8303",21427,"152 Versailles Ct, Newark, DE",19702,"2/21/07","Sold",218000,3,2,"1650",5227
"8304",21428,"152 Versailles Ct, Newark, DE",19702,"4/7/17","Listed for sale",196900,3,2,"1650",5227
"8305",21429,"152 Versailles Ct, Newark, DE",19702,"4/19/17","Listing removed",196900,3,2,"1650",5227
"8306",21430,"152 Versailles Ct, Newark, DE",19702,"4/19/17","Pending sale",196900,3,2,"1650",5227
"8307",21431,"152 Versailles Ct, Newark, DE",19702,"6/2/17","Listed for sale",196900,3,2,"1650",5227
"8308",21432,"152 Versailles Ct, Newark, DE",19702,"6/7/17","Pending sale",196900,3,2,"1650",5227
"8309",21433,"152 Versailles Ct, Newark, DE",19702,"6/7/17","Sold",188000,3,2,"1650",5227
"8310",21491,"168 Versailles Ct, Newark, DE",19702,"4/17/01","Sold",126000,3,2.5,"1650",2178
"8311",21492,"168 Versailles Ct, Newark, DE",19702,"4/5/04","Sold",168900,3,2.5,"1650",2178
"8312",21493,"168 Versailles Ct, Newark, DE",19702,"6/29/06","Sold",215000,3,2.5,"1650",2178
"8313",21494,"168 Versailles Ct, Newark, DE",19702,"6/22/16","Listed for sale",194900,3,2.5,"1650",2178
"8314",21495,"168 Versailles Ct, Newark, DE",19702,"8/5/16","Price change",189900,3,2.5,"1650",2178
"8315",21496,"168 Versailles Ct, Newark, DE",19702,"9/9/16","Price change",184900,3,2.5,"1650",2178
"8316",21497,"168 Versailles Ct, Newark, DE",19702,"10/12/16","Listing removed",184900,3,2.5,"1650",2178
"8317",21498,"168 Versailles Ct, Newark, DE",19702,"12/22/16","Sold",180000,3,2.5,"1650",2178
"8318",21542,"176 Versailles Ct, Newark, DE",19702,"11/11/10","Price change",170000,3,2.5,"1650",2178
"8319",21543,"176 Versailles Ct, Newark, DE",19702,"5/1/11","Price change",165000,3,2.5,"1650",2178
"8320",21544,"176 Versailles Ct, Newark, DE",19702,"5/20/11","Price change",159000,3,2.5,"1650",2178
"8321",21545,"176 Versailles Ct, Newark, DE",19702,"6/23/11","Price change",150000,3,2.5,"1650",2178
"8322",21546,"176 Versailles Ct, Newark, DE",19702,"7/13/11","Price change",142000,3,2.5,"1650",2178
"8323",21547,"176 Versailles Ct, Newark, DE",19702,"8/3/11","Listing removed",142000,3,2.5,"1650",2178
"8324",21548,"176 Versailles Ct, Newark, DE",19702,"10/18/11","Sold",144000,3,2.5,"1650",2178
"8325",21549,"176 Versailles Ct, Newark, DE",19702,"11/21/11","Sold",720000,3,2.5,"1650",2178
"8326",21550,"176 Versailles Ct, Newark, DE",19702,"5/30/14","Listed for sale",183000,3,2.5,"1650",2178
"8327",21551,"176 Versailles Ct, Newark, DE",19702,"6/25/14","Listing removed",183000,3,2.5,"1650",2178
"8328",21552,"176 Versailles Ct, Newark, DE",19702,"7/31/14","Sold",181000,3,2.5,"1650",2178
"8329",21553,"176 Versailles Ct, Newark, DE",19702,"8/7/17","Listed for sale",195000,3,2.5,"1650",2178
"8330",21554,"176 Versailles Ct, Newark, DE",19702,"9/3/17","Listing removed",195000,3,2.5,"1650",2178
"8331",21555,"176 Versailles Ct, Newark, DE",19702,"10/5/17","Sold",192000,3,2.5,"1650",2178
"8332",21613,"193 Darling St, Newark, DE",19702,"3/1/01","Sold",131451,3,2.5,"1650",2178
"8333",21614,"193 Darling St, Newark, DE",19702,"4/23/03","Sold",149900,3,2.5,"1650",2178
"8334",21615,"193 Darling St, Newark, DE",19702,"6/3/16","Listing removed",142500,3,2.5,"1650",2178
"8335",21616,"193 Darling St, Newark, DE",19702,"5/3/19","Sold",2e+05,3,2.5,"1650",2178
"8336",21820,"22 Bastille Loop, Newark, DE",19702,"7/17/16","Listed for sale",210000,3,3,"1650",6970
"8337",21821,"22 Bastille Loop, Newark, DE",19702,"8/29/16","Pending sale",210000,3,3,"1650",6970
"8338",21822,"22 Bastille Loop, Newark, DE",19702,"9/20/16","Listing removed",210000,3,3,"1650",6970
"8339",21823,"22 Bastille Loop, Newark, DE",19702,"10/6/16","Sold",206000,3,3,"1650",6970
"8340",21837,"22 N Sherman Dr, Bear, DE",19701,"5/31/16","Listed for sale",185000,3,2.5,"1650",3484
"8341",21838,"22 N Sherman Dr, Bear, DE",19701,"6/5/16","Listing removed",185000,3,2.5,"1650",3484
"8342",21839,"22 N Sherman Dr, Bear, DE",19701,"8/7/16","Sold",185000,3,2.5,"1650",3484
"8343",22239,"312 N Barrington Ct, Newark, DE",19702,"8/7/16","Listed for sale",195000,3,2.5,"1650",2178
"8344",22240,"312 N Barrington Ct, Newark, DE",19702,"8/13/16","Listing removed",195000,3,2.5,"1650",2178
"8345",22241,"312 N Barrington Ct, Newark, DE",19702,"9/23/16","Sold",195000,3,2.5,"1650",2178
"8346",22321,"341 Norman Dr, Newark, DE",19702,"1/24/02","Sold",135000,3,1.5,"1650",2613
"8347",22322,"341 Norman Dr, Newark, DE",19702,"11/19/08","Listed for sale",217000,3,1.5,"1650",2613
"8348",22323,"341 Norman Dr, Newark, DE",19702,"1/18/09","Listing removed",217000,3,1.5,"1650",2613
"8349",22324,"341 Norman Dr, Newark, DE",19702,"5/4/09","Sold",205000,3,1.5,"1650",2613
"8350",22325,"341 Norman Dr, Newark, DE",19702,"5/31/15","Listing removed",135000,3,1.5,"1650",2613
"8351",22326,"341 Norman Dr, Newark, DE",19702,"7/11/17","Listed for sale",199000,3,1.5,"1650",2613
"8352",22327,"341 Norman Dr, Newark, DE",19702,"8/11/17","Price change",195000,3,1.5,"1650",2613
"8353",22328,"341 Norman Dr, Newark, DE",19702,"9/29/17","Listing removed",195000,3,1.5,"1650",2613
"8354",22329,"341 Norman Dr, Newark, DE",19702,"10/31/17","Sold",195000,3,1.5,"1650",2613
"8355",22401,"360 N Barrington Ct, Newark, DE",19702,"2/9/06","Sold",219900,2,3,"1650",2178
"8356",22402,"360 N Barrington Ct, Newark, DE",19702,"1/17/17","Price change",180000,2,3,"1650",2178
"8357",22403,"360 N Barrington Ct, Newark, DE",19702,"2/6/17","Price change",169500,2,3,"1650",2178
"8358",22404,"360 N Barrington Ct, Newark, DE",19702,"7/13/17","Price change",165000,2,3,"1650",2178
"8359",22405,"360 N Barrington Ct, Newark, DE",19702,"8/7/17","Price change",159500,2,3,"1650",2178
"8360",22406,"360 N Barrington Ct, Newark, DE",19702,"8/24/17","Listing removed",159500,2,3,"1650",2178
"8361",22407,"360 N Barrington Ct, Newark, DE",19702,"8/30/18","Listed for sale",212000,2,3,"1650",2178
"8362",22408,"360 N Barrington Ct, Newark, DE",19702,"10/9/18","Price change",207000,2,3,"1650",2178
"8363",22409,"360 N Barrington Ct, Newark, DE",19702,"11/19/18","Pending sale",207000,2,3,"1650",2178
"8364",22410,"360 N Barrington Ct, Newark, DE",19702,"12/21/18","Sold",206000,2,3,"1650",2178
"8365",22429,"373 N Barrington Ct, Newark, DE",19702,"7/3/12","Listed for sale",208900,2,2.5,"1650",2178
"8366",22430,"373 N Barrington Ct, Newark, DE",19702,"8/15/12","Price change",198900,2,2.5,"1650",2178
"8367",22431,"373 N Barrington Ct, Newark, DE",19702,"9/7/12","Pending sale",198900,2,2.5,"1650",2178
"8368",22432,"373 N Barrington Ct, Newark, DE",19702,"9/28/12","Listing removed",198900,2,2.5,"1650",2178
"8369",22433,"373 N Barrington Ct, Newark, DE",19702,"11/8/12","Sold",135000,2,2.5,"1650",2178
"8370",22434,"373 N Barrington Ct, Newark, DE",19702,"11/8/17","Listed for sale",210000,2,2.5,"1650",2178
"8371",22435,"373 N Barrington Ct, Newark, DE",19702,"3/6/18","Listing removed",206500,2,2.5,"1650",2178
